"","tweet_id","reply_to_status_id","ncar","sent","status_id","uri_stem"
"1","1267288113027649541","1267287266902319104",109,0,"1267287266902319104","cbc.ca"
"2","1266360551745167360","1266359066659602432",81,0,"1266359066659602432","timesofindia.indiatimes.com"
"3","1266480776503349249","1266359066659602432",122,-2,"1266359066659602432","timesofindia.indiatimes.com"
"4","1266444248078929920","1266359066659602432",172,-3,"1266359066659602432","timesofindia.indiatimes.com"
"5","1266432677139427328","1266359066659602432",219,2,"1266359066659602432","timesofindia.indiatimes.com"
"6","1266411242488426496","1266359066659602432",23,0,"1266359066659602432","timesofindia.indiatimes.com"
"7","1266410834789568515","1266359066659602432",66,0,"1266359066659602432","timesofindia.indiatimes.com"
"8","1266388718883135488","1266359066659602432",57,0,"1266359066659602432","timesofindia.indiatimes.com"
"9","1266386613552152576","1266359066659602432",29,1,"1266359066659602432","timesofindia.indiatimes.com"
"10","1266382534914592769","1266359066659602432",59,2,"1266359066659602432","timesofindia.indiatimes.com"
"11","1266367967144472576","1266359066659602432",64,0,"1266359066659602432","timesofindia.indiatimes.com"
"12","1266367793668243456","1266359066659602432",260,0,"1266359066659602432","timesofindia.indiatimes.com"
"13","1266367783945662465","1266359066659602432",36,-4,"1266359066659602432","timesofindia.indiatimes.com"
"14","1266364915477999616","1266359066659602432",20,0,"1266359066659602432","timesofindia.indiatimes.com"
"15","1266364864626413569","1266359066659602432",45,0,"1266359066659602432","timesofindia.indiatimes.com"
"16","1266362354809188361","1266359066659602432",80,0,"1266359066659602432","timesofindia.indiatimes.com"
"17","1266360372870684672","1266359066659602432",48,-3,"1266359066659602432","timesofindia.indiatimes.com"
"18","1266359885836562432","1266359066659602432",11,0,"1266359066659602432","timesofindia.indiatimes.com"
"19","1267227666450702337","1267109516090408960",241,0,"1267109516090408960","nationalpost.com"
"20","1267128137604882432","1267109516090408960",275,0,"1267109516090408960","nationalpost.com"
"21","1267123127294791682","1267109516090408960",279,-4,"1267109516090408960","nationalpost.com"
"22","1267287279447486465","1267285992102400000",198,-2,"1267285992102400000","triblive.com"
"23","1266459824071606273","1266458111042375684",279,-5,"1266458111042375684","msnbc.com"
"24","1267264951250489344","1267264487847067651",272,0,"1267264487847067651","ft.com"
"25","1267283144220303361","1266544668701048832",128,-2,"1266544668701048832","statnews.com"
"26","1266943757469061123","1266544668701048832",27,2,"1266544668701048832","statnews.com"
"27","1266768527240818688","1266544668701048832",109,-2,"1266544668701048832","statnews.com"
"28","1266755774790787072","1266544668701048832",171,2,"1266544668701048832","statnews.com"
"29","1266703626753499137","1266544668701048832",93,-3,"1266544668701048832","statnews.com"
"30","1266698668167565312","1266544668701048832",35,0,"1266544668701048832","statnews.com"
"31","1266693969095921664","1266544668701048832",26,0,"1266544668701048832","statnews.com"
"32","1266665043380375554","1266544668701048832",65,0,"1266544668701048832","statnews.com"
"33","1266567108651081728","1266544668701048832",21,0,"1266544668701048832","statnews.com"
"34","1266556390581039105","1266544668701048832",143,-4,"1266544668701048832","statnews.com"
"35","1266457412434788359","1266456714276212738",277,0,"1266456714276212738","politico.com"
"36","1267284487072894979","1267183805850361857",277,6,"1267183805850361857","wsj.com"
"37","1266456714276212738","1266455833820499969",277,-1,"1266455833820499969","statnews.com"
"38","1266529767324389377","1266499312583917576",154,9,"1266499312583917576","at.pysc.al"
"39","1266404831008223232","1266339640593788928",178,-2,"1266339640593788928","ctvnews.ca"
"40","1266779756378427394","1266779572516859905",116,-4,"1266779572516859905","atlantic.ctvnews.ca"
"41","1267283441491550208","1267277640421040129",278,0,"1267277640421040129","ctvnews.ca"
"42","1267287588836192257","1267281707553734656",279,0,"1267281707553734656","ctvnews.ca"
"43","1267280517101056001","1267280176406130688",232,0,"1267280176406130688","ctvnews.ca"
"44","1266804941546328064","1266801476321652736",166,0,"1266801476321652736","nationalgeographic.com"
"45","1266254949538643968","1266254304165294080",47,-2,"1266254304165294080","washingtonpost.com"
"46","1266864788031725568","1266863701040279554",162,1,"1266863701040279554","nytimes.com"
"47","1267273880827318275","1267271848884088833",191,-4,"1267271848884088833","nbcnews.com"
"48","1267105069582999553","1267104267401195520",142,-1,"1267104267401195520","nationalgeographic.com"
"49","1266832874185142274","1266731306274209793",227,-2,"1266731306274209793","nytimes.com"
"50","1267104267401195520","1267102358904999936",173,1,"1267102358904999936","email.nationalgeographic.com"
"51","1267289650315608071","1267263490449911808",139,3,"1267263490449911808","startribune.com"
"52","1267275900883800070","1267263490449911808",247,3,"1267263490449911808","startribune.com"
"53","1267261238108729344","1267261235818639362",169,-1,"1267261235818639362","macleans.ca"
"54","1266337534927425536","1266333424488513536",161,0,"1266333424488513536","cbc.ca"
"55","1266468104722436097","1266330969121992706",148,0,"1266330969121992706","cbc.ca"
"56","1267230922946027525","1267196975809781763",154,2,"1267196975809781763","vancouversun.com"
"57","1266704596770095104","1266702915793817601",126,-3,"1266702915793817601","nytimes.com"
"58","1266388369635971075","1266387876503265281",144,0,"1266387876503265281","theguardian.com"
"59","1266413291993251841","1266401193531670529",193,0,"1266401193531670529","theglobeandmail.com"
"60","1266401798228754432","1266401193531670529",29,0,"1266401193531670529","theglobeandmail.com"
"61","1267108932742496256","1267086865372516354",157,-2,"1267086865372516354","thestar.com"
"62","1267105277343563776","1267086865372516354",134,0,"1267086865372516354","thestar.com"
"63","1267091173732212736","1267086865372516354",83,1,"1267086865372516354","thestar.com"
"64","1267200531719614464","1267166249865359360",10,0,"1267166249865359360","torontosun.com"
"65","1266400826857226245","1266325624219729928",218,-5,"1266325624219729928","theglobeandmail.com"
"66","1266341451463643136","1266325624219729928",35,2,"1266325624219729928","theglobeandmail.com"
"67","1266800289153253378","1266325624219729928",203,-3,"1266325624219729928","theglobeandmail.com"
"68","1266343869458853890","1266325624219729928",276,3,"1266325624219729928","theglobeandmail.com"
"69","1266455048680288256","1266325624219729928",194,0,"1266325624219729928","theglobeandmail.com"
"70","1266403917199523840","1266325624219729928",9,0,"1266325624219729928","theglobeandmail.com"
"71","1266377930814427136","1266325624219729928",264,1,"1266325624219729928","theglobeandmail.com"
"72","1266336235880095744","1266325624219729928",63,2,"1266325624219729928","theglobeandmail.com"
"73","1266333069780357125","1266325624219729928",215,0,"1266325624219729928","theglobeandmail.com"
"74","1266330551260250112","1266325624219729928",277,3,"1266325624219729928","theglobeandmail.com"
"75","1266820572341661697","1266804910512844802",119,-2,"1266804910512844802","nytimes.com"
"76","1267088622748143618","1266520476156919816",226,0,"1266520476156919816","theglobeandmail.com"
"77","1266551079216578560","1266520476156919816",279,-8,"1266520476156919816","theglobeandmail.com"
"78","1266395944272236545","1266333937342783489",212,-2,"1266333937342783489","cbc.ca"
"79","1266528147610243073","1266384755177775106",135,0,"1266384755177775106","nytimes.com"
"80","1266531957430792192","1266384755177775106",125,0,"1266384755177775106","nytimes.com"
"81","1267260993639518209","1267260118921621509",128,-2,"1267260118921621509","theglobeandmail.com"
"82","1266401193531670529","1266175008121991168",141,0,"1266175008121991168","theglobeandmail.com"
"83","1266411392896307200","1266175008121991168",74,0,"1266175008121991168","theglobeandmail.com"
"84","1266179821161324544","1266175008121991168",43,4,"1266175008121991168","theglobeandmail.com"
"85","1266552694879203328","1266488729973260297",187,0,"1266488729973260297","thestar.com"
"86","1266388895652085760","1266388369635971075",138,-2,"1266388369635971075","theguardian.com"
"87","1267146479854108675","1266697462313607168",139,-1,"1266697462313607168","cbc.ca"
"88","1266392046732029952","1266332062707003393",128,-2,"1266332062707003393","cbc.ca"
"89","1267125870415708160","1267101293241413633",272,0,"1267101293241413633","theguardian.com"
"90","1267105918870867968","1267101293241413633",237,0,"1267101293241413633","theguardian.com"
"91","1267102870643412992","1267101293241413633",50,-1,"1267101293241413633","theguardian.com"
"92","1266555545496039425","1266544633569574912",48,0,"1266544633569574912","theglobeandmail.com"
"93","1266736691953438721","1266713720056676352",211,-2,"1266713720056676352","montrealgazette.com"
"94","1266767806491590658","1266713720056676352",84,2,"1266713720056676352","montrealgazette.com"
"95","1266994964501651458","1266789483795472389",50,0,"1266789483795472389","washingtonpost.com"
"96","1266803526128201728","1266789483795472389",283,-2,"1266789483795472389","washingtonpost.com"
"97","1267260892074237952","1267260494382948355",280,-4,"1267260494382948355","nyti.ms"
"98","1266780427240402944","1266779283340423170",142,0,"1266779283340423170","washingtonpost.com"
"99","1266338853540909057","1266335794484166657",85,2,"1266335794484166657","businessinsider.com"
"100","1266518399636639746","1266516754727088130",143,-3,"1266516754727088130","cnn.com"
"101","1267125450540748802","1267115187942932481",38,0,"1267115187942932481","npr.org"
"102","1266433384059813889","1266430941599354884",89,1,"1266430941599354884","businessinsider.com"
"103","1266271338496323585","1266270875101224961",14,0,"1266270875101224961","businessinsider.com"
"104","1267255201901223937","1267255077473001473",105,-2,"1267255077473001473","news.yahoo.com"
"105","1267248826865287169","1267234891680243712",208,-1,"1267234891680243712","abcn.ws"
"106","1267247996661633025","1267234891680243712",245,-3,"1267234891680243712","abcn.ws"
"107","1267247288709189633","1267234891680243712",269,-6,"1267234891680243712","abcn.ws"
"108","1267168202863325185","1267153375725903872",200,-5,"1267153375725903872","bbc.in"
"109","1267256897691947013","1267251517347618816",278,-3,"1267251517347618816","nationalreview.com"
"110","1267253643188846593","1267249081526747136",278,1,"1267249081526747136","bddy.me"
"111","1267254008504356864","1267248291277934599",272,0,"1267248291277934599","cbc.ca"
"112","1267251799595126791","1267243241012944903",122,0,"1267243241012944903","globalnews.ca"
"113","1266746626137260037","1266722976873025539",16,0,"1266722976873025539","globalnews.ca"
"114","1266728103465885697","1266722976873025539",127,-1,"1266722976873025539","globalnews.ca"
"115","1266727918765473802","1266722976873025539",278,0,"1266722976873025539","globalnews.ca"
"116","1266725833147854849","1266722976873025539",111,0,"1266722976873025539","globalnews.ca"
"117","1266494114805284865","1266438263226748932",226,-3,"1266438263226748932","abcnews.go.com"
"118","1266440094833131522","1266438263226748932",157,1,"1266438263226748932","abcnews.go.com"
"119","1266460649753907207","1266438263226748932",44,4,"1266438263226748932","abcnews.go.com"
"120","1266443318508077062","1266438263226748932",156,0,"1266438263226748932","abcnews.go.com"
"121","1266438836361592832","1266364657415057408",253,-2,"1266364657415057408","wapo.st"
"122","1267235712077881347","1267159499649036289",159,1,"1267159499649036289","cnb.cx"
"123","1267191857311875072","1267128026409635841",273,-4,"1267128026409635841","apnews.com"
"124","1267159499649036289","1266874951006593026",117,0,"1266874951006593026","cbsn.ws"
"125","1266364657415057408","1266169780676984832",192,-2,"1266169780676984832","wapo.st"
"126","1266739828483395589","1266438836361592832",198,1,"1266438836361592832","washingtonpost.com"
"127","1267274973787205638","1267228985613783040",253,-7,"1267228985613783040","macleans.ca"
"128","1267265033282752513","1267228985613783040",60,4,"1267228985613783040","macleans.ca"
"129","1267256349521522689","1267228985613783040",34,0,"1267228985613783040","macleans.ca"
"130","1267241261913628672","1267228985613783040",133,0,"1267228985613783040","macleans.ca"
"131","1267229580605173774","1267228985613783040",257,-2,"1267228985613783040","macleans.ca"
"132","1267229317206929409","1267228985613783040",48,0,"1267228985613783040","macleans.ca"
"133","1266813595091742721","1266806574279880704",182,0,"1266806574279880704","ig.ft.com"
"134","1267300068077514752","1267217491073339395",98,0,"1267217491073339395","usatoday.com"
"135","1267259847634010112","1267213964636762113",15,0,"1267213964636762113","nbcnews.com"
"136","1267089610045300736","1267088909076398080",173,-1,"1267088909076398080","wired.com"
"137","1266870011345481729","1266869387614699520",44,1,"1266869387614699520","theguardian.com"
"138","1266797730871021568","1266746074666078208",13,0,"1266746074666078208","theglobeandmail.com"
"139","1267187854070988802","1267096338581409793",88,0,"1267096338581409793","bbc.com"
"140","1267098180447059968","1267096338581409793",71,0,"1267096338581409793","bbc.com"
"141","1267207608366235658","1267182119660421121",129,-3,"1267182119660421121","cnn.com"
"142","1267203667108728835","1267182119660421121",66,1,"1267182119660421121","cnn.com"
"143","1267191712713187329","1267182119660421121",69,1,"1267182119660421121","cnn.com"
"144","1266471485423697920","1266470039919656960",236,0,"1266470039919656960","cnn.com"
"145","1266231366141657089","1266150596970602497",16,-4,"1266150596970602497","saskatoon.ctvnews.ca"
"146","1266194425929072640","1266150596970602497",72,0,"1266150596970602497","saskatoon.ctvnews.ca"
"147","1266223502434004992","1266150596970602497",199,-4,"1266150596970602497","saskatoon.ctvnews.ca"
"148","1266217716911714304","1266150596970602497",141,0,"1266150596970602497","saskatoon.ctvnews.ca"
"149","1266197231482228736","1266150596970602497",58,0,"1266150596970602497","saskatoon.ctvnews.ca"
"150","1266157342346735616","1266150596970602497",107,0,"1266150596970602497","saskatoon.ctvnews.ca"
"151","1266744000524038147","1266743034374492163",286,-2,"1266743034374492163","cnn.com"
"152","1266744000524038147","1266743034374492163",286,-2,"1266743034374492163","cnn.com"
"153","1267289090040487937","1267176084233244673",272,1,"1267176084233244673","nyti.ms"
"154","1267223336402247681","1267176084233244673",239,2,"1267176084233244673","nyti.ms"
"155","1266863357153468417","1266860219226824704",284,-3,"1266860219226824704","cnn.it"
"156","1266420875995287553","1266410115789393923",233,0,"1266410115789393923","wapo.st"
"157","1266519236802945025","1266372726232543239",77,0,"1266372726232543239","vox.com"
"158","1266378802738888705","1266372726232543239",150,-3,"1266372726232543239","vox.com"
"159","1267181839292043265","1267175796516552709",15,0,"1267175796516552709","washingtonpost.com"
"160","1267300531971608578","1267173773322551297",128,0,"1267173773322551297","cnn.com"
"161","1267207728700829696","1267173773322551297",24,0,"1267173773322551297","cnn.com"
"162","1267207675244355584","1267173773322551297",82,0,"1267173773322551297","cnn.com"
"163","1267243756136300545","1267173773322551297",44,0,"1267173773322551297","cnn.com"
"164","1267204355809259520","1267173773322551297",56,0,"1267173773322551297","cnn.com"
"165","1267202063156600834","1267173773322551297",253,-7,"1267173773322551297","cnn.com"
"166","1267195045138104320","1267173773322551297",142,-1,"1267173773322551297","cnn.com"
"167","1267182756024508416","1267173773322551297",22,0,"1267173773322551297","cnn.com"
"168","1267182452835049474","1267173773322551297",31,-1,"1267173773322551297","cnn.com"
"169","1267181386865180672","1267173773322551297",141,-10,"1267173773322551297","cnn.com"
"170","1267180623489359875","1267173773322551297",55,0,"1267173773322551297","cnn.com"
"171","1267178735725240320","1267173773322551297",127,0,"1267173773322551297","cnn.com"
"172","1267178601843212288","1267173773322551297",12,0,"1267173773322551297","cnn.com"
"173","1267178511405629440","1267173773322551297",81,0,"1267173773322551297","cnn.com"
"174","1267177347654062081","1267173773322551297",68,0,"1267173773322551297","cnn.com"
"175","1267175803768496131","1267173773322551297",51,0,"1267173773322551297","cnn.com"
"176","1267175647274729479","1267173773322551297",63,4,"1267173773322551297","cnn.com"
"177","1267175592052568064","1267173773322551297",65,1,"1267173773322551297","cnn.com"
"178","1267184502280990721","1267156801121894400",266,-4,"1267156801121894400","montrealgazette.com"
"179","1267163457989808128","1267156801121894400",107,-3,"1267156801121894400","montrealgazette.com"
"180","1267160812743020546","1267156801121894400",83,0,"1267156801121894400","montrealgazette.com"
"181","1267160318851022851","1267156801121894400",122,0,"1267156801121894400","montrealgazette.com"
"182","1267179437117837313","1267168596704153601",245,0,"1267168596704153601","wsj.com"
"183","1267169039635210242","1267168596704153601",190,-3,"1267168596704153601","wsj.com"
"184","1267175313844256768","1267168596704153601",103,-1,"1267168596704153601","wsj.com"
"185","1267135682088067072","1267131847076536320",124,-2,"1267131847076536320","theguardian.com"
"186","1266138914894512129","1266137096470753281",114,-5,"1266137096470753281","washingtonpost.com"
"187","1267163061451919362","1267163059996569600",240,7,"1267163059996569600","pubmed.ncbi.nlm.nih.gov"
"188","1267162241008201728","1267108630672871426",111,-2,"1267108630672871426","calgaryherald.com"
"189","1267161327262285824","1267153921350553602",125,-2,"1267153921350553602","ca.sports.yahoo.com"
"190","1267156064551571457","1267153921350553602",139,0,"1267153921350553602","ca.sports.yahoo.com"
"191","1266411687046856704","1266410259318530049",217,0,"1266410259318530049","cbc.ca"
"192","1266456391625043969","1266410259318530049",17,0,"1266410259318530049","cbc.ca"
"193","1266418170144993280","1266410259318530049",64,-5,"1266410259318530049","cbc.ca"
"194","1266415396548050944","1266410259318530049",121,-4,"1266410259318530049","cbc.ca"
"195","1266410467410370560","1266410259318530049",83,0,"1266410259318530049","cbc.ca"
"196","1266575059751014400","1266380063706165250",103,0,"1266380063706165250","calgaryherald.com"
"197","1266392881150869505","1266380063706165250",200,1,"1266380063706165250","calgaryherald.com"
"198","1266507821652172800","1266380063706165250",292,-5,"1266380063706165250","calgaryherald.com"
"199","1266412794708140034","1266380063706165250",95,4,"1266380063706165250","calgaryherald.com"
"200","1266407652642508801","1266380063706165250",278,-4,"1266380063706165250","calgaryherald.com"
"201","1266395276350091264","1266380063706165250",61,0,"1266380063706165250","calgaryherald.com"
"202","1266394889412988930","1266380063706165250",274,0,"1266380063706165250","calgaryherald.com"
"203","1266391183648944129","1266380063706165250",273,-1,"1266380063706165250","calgaryherald.com"
"204","1266388824202129410","1266380063706165250",15,0,"1266380063706165250","calgaryherald.com"
"205","1266385310310522880","1266380063706165250",85,-7,"1266380063706165250","calgaryherald.com"
"206","1266384712357953536","1266380063706165250",162,1,"1266380063706165250","calgaryherald.com"
"207","1266381327219056640","1266380063706165250",137,-2,"1266380063706165250","calgaryherald.com"
"208","1266406425804201985","1266402720623333378",126,-1,"1266402720623333378","edmontonjournal.com"
"209","1266444408783683584","1266402720623333378",128,-2,"1266402720623333378","edmontonjournal.com"
"210","1267146746649628672","1267124548954206209",120,0,"1267124548954206209","transcripts.cnn.com"
"211","1267153223367958528","1267146746649628672",107,0,"1267146746649628672","nbcnews.com"
"212","1267109332900089856","1267091764617379840",142,0,"1267091764617379840","abcnews.go.com"
"213","1267124548954206209","1267123326683615233",112,0,"1267123326683615233","cbsnews.com"
"214","1266716391715090432","1266715487825735684",60,-5,"1266715487825735684","newsweek.com"
"215","1267152821906014209","1267152111856504834",139,2,"1267152111856504834","nbcnews.com"
"216","1267149229492965378","1267149226619932672",271,-1,"1267149226619932672","boston.cbslocal.com"
"217","1266432349945892864","1266201975735148546",255,0,"1266201975735148546","nytimes.com"
"218","1266387720647200769","1266201975735148546",66,0,"1266201975735148546","nytimes.com"
"219","1266208399211012096","1266201975735148546",233,-2,"1266201975735148546","nytimes.com"
"220","1266195115141406721","1266190940097720320",164,-1,"1266190940097720320","washingtonpost.com"
"221","1266197428912488454","1266190940097720320",260,0,"1266190940097720320","washingtonpost.com"
"222","1266408767953887234","1266190940097720320",267,-2,"1266190940097720320","washingtonpost.com"
"223","1266197119955861515","1266190940097720320",44,-3,"1266190940097720320","washingtonpost.com"
"224","1266196155026878465","1266190940097720320",179,0,"1266190940097720320","washingtonpost.com"
"225","1266378362043457538","1266360825146683392",4,0,"1266360825146683392","thehill.com"
"226","1266378362043457538","1266360825146683392",4,0,"1266360825146683392","thehill.com"
"227","1266567364860051457","1266446629399388167",242,4,"1266446629399388167","ncbi.nlm.nih.gov"
"228","1266558307206156288","1266446629399388167",74,1,"1266446629399388167","ncbi.nlm.nih.gov"
"229","1266546854206091264","1266446629399388167",216,3,"1266446629399388167","ncbi.nlm.nih.gov"
"230","1267146656895496194","1267141919974531074",278,-5,"1267141919974531074","trib.al"
"231","1267144957569064960","1267141919974531074",128,0,"1267141919974531074","trib.al"
"232","1267151583583678464","1267141919974531074",147,-1,"1267141919974531074","trib.al"
"233","1266756110007930880","1266754106472820736",240,2,"1266754106472820736","washingtonpost.com"
"234","1266866032737648643","1266754106472820736",275,-4,"1266754106472820736","washingtonpost.com"
"235","1266764679432544256","1266754106472820736",209,4,"1266754106472820736","washingtonpost.com"
"236","1266757181321478145","1266754106472820736",40,0,"1266754106472820736","washingtonpost.com"
"237","1266757131618914305","1266754106472820736",83,0,"1266754106472820736","washingtonpost.com"
"238","1266756265142714373","1266754106472820736",125,1,"1266754106472820736","washingtonpost.com"
"239","1266755957230465030","1266754106472820736",40,0,"1266754106472820736","washingtonpost.com"
"240","1266767264541339648","1266762498155282438",133,0,"1266762498155282438","cnn.com"
"241","1266869950930546688","1266762498155282438",8,0,"1266762498155282438","cnn.com"
"242","1266853792567484416","1266762498155282438",22,-2,"1266762498155282438","cnn.com"
"243","1266786440412835840","1266762498155282438",271,-2,"1266762498155282438","cnn.com"
"244","1266765138234933249","1266762498155282438",58,0,"1266762498155282438","cnn.com"
"245","1266764395436290049","1266762498155282438",68,0,"1266762498155282438","cnn.com"
"246","1266383749488484352","1266381687157452800",27,0,"1266381687157452800","news.sky.com"
"247","1266400889004122112","1266381687157452800",120,1,"1266381687157452800","news.sky.com"
"248","1267279327407849474","1267136934624796672",151,0,"1267136934624796672","dailymail.co.uk"
"249","1267259838536564738","1267136934624796672",178,-3,"1267136934624796672","dailymail.co.uk"
"250","1267251222081269760","1267136934624796672",174,-4,"1267136934624796672","dailymail.co.uk"
"251","1267251213013151744","1267136934624796672",26,0,"1267136934624796672","dailymail.co.uk"
"252","1267126847231361024","1267126280148959233",138,0,"1267126280148959233","apps.bostonglobe.com"
"253","1267134149749547009","1267126485598568451",223,-4,"1267126485598568451","abcnews.go.com"
"254","1267127674276851713","1267124986453676033",247,-2,"1267124986453676033","toronto.ctvnews.ca"
"255","1267125767244300288","1267124986453676033",98,0,"1267124986453676033","toronto.ctvnews.ca"
"256","1267128322909261839","1267124986453676033",195,-3,"1267124986453676033","toronto.ctvnews.ca"
"257","1267145320699486210","1267124986453676033",152,-2,"1267124986453676033","toronto.ctvnews.ca"
"258","1267172413315391488","1267124986453676033",246,2,"1267124986453676033","toronto.ctvnews.ca"
"259","1267159163857141761","1267124986453676033",53,0,"1267124986453676033","toronto.ctvnews.ca"
"260","1267142421995020298","1267124986453676033",19,0,"1267124986453676033","toronto.ctvnews.ca"
"261","1267129846368546816","1267124986453676033",83,1,"1267124986453676033","toronto.ctvnews.ca"
"262","1267121031635808262","1267119840264740864",60,2,"1267119840264740864","bayareane.ws"
"263","1267152944656314368","1267119840264740864",154,0,"1267119840264740864","bayareane.ws"
"264","1267124512371486727","1267118432882958336",119,-2,"1267118432882958336","m.jpost.com"
"265","1267209940076236803","1267114864662794241",264,-15,"1267114864662794241","washingtonpost.com"
"266","1267123001570603008","1267114594729943040",200,-6,"1267114594729943040","apps.bostonglobe.com"
"267","1267115662562004993","1267114507614203905",52,0,"1267114507614203905","ottawacitizen.com"
"268","1267164578959540225","1267114418938064896",277,-4,"1267114418938064896","ctvnews.ca"
"269","1267279751221133312","1267114309253058563",72,-2,"1267114309253058563","foreignpolicy.com"
"270","1267120923548676096","1267114309253058563",137,-4,"1267114309253058563","foreignpolicy.com"
"271","1267119956577128452","1267114309253058563",268,-7,"1267114309253058563","foreignpolicy.com"
"272","1267118047665389568","1267114309253058563",82,-5,"1267114309253058563","foreignpolicy.com"
"273","1267116100069863425","1267114309253058563",171,-11,"1267114309253058563","foreignpolicy.com"
"274","1267114433760956417","1267114309253058563",12,0,"1267114309253058563","foreignpolicy.com"
"275","1267266628221353984","1267113739930787840",126,2,"1267113739930787840","sun-sentinel.com"
"276","1267158338418159617","1267113739930787840",31,-2,"1267113739930787840","sun-sentinel.com"
"277","1267142194525331457","1267113739930787840",182,0,"1267113739930787840","sun-sentinel.com"
"278","1267116194970075139","1267113739930787840",67,2,"1267113739930787840","sun-sentinel.com"
"279","1267116131178995713","1267113739930787840",256,-2,"1267113739930787840","sun-sentinel.com"
"280","1267115050264920065","1267113739930787840",202,0,"1267113739930787840","sun-sentinel.com"
"281","1267113960790253570","1267111771745193990",53,0,"1267111771745193990","cbc.ca"
"282","1267245312646709248","1267107335459217413",121,-3,"1267107335459217413","cnn.com"
"283","1267109333336293379","1267107335459217413",185,-1,"1267107335459217413","cnn.com"
"284","1266398269753692163","1266382035930673155",266,-2,"1266382035930673155","forbes.com"
"285","1267140218580279297","1267106308190203904",278,0,"1267106308190203904","washingtonpost.com"
"286","1267104003378348033","1267104001998241794",131,-2,"1267104001998241794","theatlantic.com"
"287","1267099085846089728","1267097067840614401",100,1,"1267097067840614401","cbc.ca"
"288","1267099776706924545","1267095106097643520",94,2,"1267095106097643520","pbs.org"
"289","1267097421810528263","1267094068418367488",164,0,"1267094068418367488","washingtonpost.com"
